query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
毛茸茸公寓,毛茸茸公寓,7.6,7.2,0,0,7.3,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,7775,284,剧游方舟,百本选手说剧本:剧本《毛茸茸公寓》7人本 4女3男（可以反串）剧本类型:盒装本 情感本 游戏时间:4小时 👬适合人群：🈶 宠物的玩家 爱 宠物的玩家 新手玩家 ❤剧情感...全文,架空 机制 欢乐 拟人
拂衣行,拂衣行,7.3,6.9,0,0,6.9,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,5.8,2163,68,原力剧制,4男4女 4.5小时 新手 2021.10发行,架空 阵营 欢乐 武侠
长岛冰茶,长岛冰茶,7.1,6.7,0,0,0,6.9,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,2916,7580,266,鼠尾草剧制,3男3女 4.5小时 新手 2022.02发行,
玫瑰玫瑰,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
遗物整理师,遗物整理师,6.5,6.6,0,0,0,6.9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,34810,1343,瓦特工作室,3男3女 4.0小时 进阶 2022.06发行,中式 机制 沉浸 都市
怪人十二面相,怪人十二面相,8.1,7.9,7.3,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35962,45575,3292,低空飞行,3男3女 6.5小时 高阶 2022.05发行,
你知道蓝溪山吗,你知道蓝溪山吗,7.3,7.1,0,0,7.2,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,1.5,13091,571,枫叶工作室,3男3女 4.5小时 进阶,
叫爸爸,叫爸爸,8.4,7.9,0,0,8.3,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,180257,10425,联合趣玩UF,5男2女 4.5小时 新手 2022.06发行,中式 机制 欢乐 都市
不可思议的万分之一杀人事件,不可思议的万分之一杀人事件,7.6,7.1,7.2,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14696,17916,793,堕落天使工作室,3男3女 4.5小时 高阶,中式 推理 欢乐 都市
风不止,风不止,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,玩字工作室,3男3女 4.0小时 进阶 2021.03发行,中式 推理 沉浸 都市
红黑馆事件,红黑馆事件,8.0,7.0,8.1,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80204,158986,9851,剧游方舟,百本选手说剧本:剧本《红黑馆事件》6人本 3男3女（可以反串）剧本类型:盒装本 推理 还原本 游戏时间:5.5小时左右 👬适合人群：欢乐本玩家 ❤剧情感受：约等于...全文,
昨日歌,昨日歌,6.7,6.4,5.7,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,2.8,9361,253,律美婧工作室,3男3女 4.0小时 进阶 2020.12发行,中式 推理 沉浸 都市
任月未圆,任月未圆,7.7,7.5,0,0,0,7.2,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,6562,10205,479,方块巨制,【5小时/丁荣贵/存在明显c位和边缘/体验分：3分】 ❎一句话总结：枯燥的深宅大院大戏 『🌙关键词：边c明显，文笔不错，故事平淡，流程拖沓，不是哭本，立意为主，埋了吧……』 『🌙角色体验：女生体验优于男生；大c位：梁...全文,
苍岐,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
白衣归,白衣归,6.8,6.6,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,708,2397,53,水镜出品,“白衣归”是结合古风和恐怖的分幕式情感本，3男3女的角色配置，主推爱情+亲情线；剧本体量不大，前期1小时恐怖、1小时硬核、2小时情感。 虽然四小时的剧本耗时不长，但是设计的推进节奏慢，没有明确的背景交代，需要层层还原会导致玩家代...全文,架空 推理 惊悚 新手
凤起长安,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
丧钟为谁而鸣,丧钟为谁而鸣,8.3,7.5,0,0,0,0,7.9,0,0,0,0,0,0,0,7.7,0,0,0,0,0,21261,31192,1382,鼠尾草剧制,4男2女 4.5小时 进阶 2021.11发行,
普兰国,普兰国,6.1,6.7,0,0,0,0,6.7,0,0,0,0,0,0,0,6.6,0,0,0,0,0,734,6133,144,乱神企划工作室,4男2女 5.0小时 进阶,
倒吊蟾,倒吊蟾,6.5,6.5,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,1111,7605,141,旧几原创剧本工作室,3男3女 4.0小时 进阶 2021.06发行,
传灯录,传灯录,7.4,7.4,6.3,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,18022,637,慢热TUO,4男3女 4.5小时 进阶 2021.11发行,古风 推理 沉浸 家国
余光,余光,7.6,6.9,0,0,0,7.1,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,6562,18479,679,聊爆工作室,3男3女 4.5小时 新手 2021.11发行,中式 情感 演绎 新手
旗袍,旗袍,6.6,7.1,6.6,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,10174,172,纸上千秋工作室,4男3女 3.0小时 新手 2021.04发行,民国 推理 沉浸 家国
斗破苍穹,斗破苍穹,6.3,5.6,0,0,0,5.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,19110,574,小剧一场; FB发行工作室,3男4女 6.0小时 高阶 2021.12发行,古风 机制 博弈 武侠
清迈的雨天永不停歇,清迈的雨天永不停歇,6.5,6.4,0,0,0,6.4,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,6562,8114,325,卡卡工作室; ALLSTAR工作室,3男3女 4.0小时 进阶 2022.01发行,
死刑犯的独白,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
元德十三年,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
嘉禾望岗,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
被风吹过的夏天,被风吹过的夏天,7.2,6.5,5.6,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,7696,170,核剧辩; 月汐工作室,3男3女 4.0小时 进阶 2022.02发行,中式 推理 沉浸 校园
你还有遗憾吗？,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
奇异人生2100,奇异人生2100,7.8,7.5,0,0,0,0,6.9,0,7.5,0,0,0,0,0,0,0,0,0,0,0,7609,17382,641,群星工作室,补测小众宝藏系列🌟《奇异人生2100》🌟 📖剧本类型:架空｜机制｜沉浸｜立意 👦玩家配置:三男三女 🕰体验时长:4-5小时 一个很有创意和特色的本子，未来科幻的世界里 ...全文,架空 机制 沉浸 思辨
相册,相册,7.6,7.3,6.4,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,1.4,2118,79,白八工作室,3男3女 4.0小时 进阶 2021.01发行,
怪闻夜行惊奇卷,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
尸速公路,尸速公路,6.3,6.6,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16246,20409,760,司家侦探,3男3女 4.5小时 进阶 2022.03发行,
稚双归,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
李白,李白,6.9,6.6,0,0,0,6.6,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3640,137,非羽工作室,3男3女 4.5小时 进阶 2022.03发行,古风 还原 沉浸 武侠
难生恨,难生恨,7.6,7.3,0,0,0,7.4,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,6562,24285,1669,青岚戏探,3男3女 5.0小时 进阶 2021.09发行,古风 情感 演绎 仙侠
可甜了,可甜了,7.3,6.7,5.8,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,14449,491,实迷文化,3男3女 4.5小时 新手 2021.11发行,架空 情感 沉浸 都市
来电2,来电2,6.1,6.4,0,0,6.8,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,92673,2254,剧堆,3男3女 3.5小时 新手 2022.05发行,架空 机制 欢乐 都市
听到请回答,听到请回答,8.0,7.5,6.9,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,1.4,6559,263,入梦剧制; 惊人院,4男2女 4.0小时 进阶 2021.12发行,
我的区长爸爸,我的区长爸爸,8.2,7.7,0,0,0,7.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,33016,1338,一只猫文创,3男3女 4.0小时 新手 2022.03发行,中式 机制 沉浸 校园
落子无悔,落子无悔,7.0,7.0,0,0,0,7.2,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,6562,21498,1040,东方剧制,补测🌟《落子无悔》🌟 古风｜仙侠｜演绎｜情感本 玩家人数:三男三女 体验时长:4-5小时 这个本记得22年打的，是我打的东方剧制家第一...全文,古风 情感 演绎 仙侠
浮生梦余烬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
曼哈顿,曼哈顿,7.6,7.4,7.1,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,1.4,26192,1195,就是玩工作室,4男2女 4.5小时 进阶 2022.02发行,
春日怨.半仙瓦舍,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
将至2,将至2,7.4,7.5,0,6.4,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,22884,827,老玉米联合工作室,4男4女 5.0小时 进阶,架空 机制 悬疑 武侠
霜华引,霜华引,6.3,6.3,0,0,0,6.5,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,6562,12726,335,剧满楼创意工作室,3男3女 4.0小时 进阶 2021.06发行,古风 情感 演绎 仙侠
半盏茶事半盏茶室,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
山河无名,山河无名,8.2,7.8,0,0,0,7.8,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,21315,1172,宿韵联达,3男3女 4.5小时 新手 2021.12发行,民国 机制 沉浸 校园
横行加勒比.无人之海,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
梵高先生,梵高先生,7.2,6.9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4808,8760,187,锡世文创,3男3女 4.0小时 进阶 2021.07发行,
老骗子俱乐部2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
人上人,人上人,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,0,0,大事件档案馆,4男3女 4.0小时 进阶 2020.12发行,中式 机制 沉浸 都市
玫瑰少年,玫瑰少年,7.5,7.2,6.8,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,1.4,29102,1066,妄想剧场工作室,4男2女 4.0小时 进阶,
浊酒敬浮生,浊酒敬浮生,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,黑猫剧社,3男3女 4.0小时 进阶 2021.05发行,民国 推理 沉浸 战争
爱尔兰多的巫师,爱尔兰多的巫师,7.6,7.2,7.2,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17427,27245,1163,曼彻斯特書局,3男4女 6.0小时 高阶 2021.10发行,
风华,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
遥不可及,遥不可及,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,迷若谷,4男3女 4.0小时 进阶 2021.04发行,架空 推理 沉浸 都市
青楼2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
疯子和疯子和疯子和疯子和疯子和疯子,疯子和疯子和疯子和疯子和疯子和疯子,7.0,7.0,0,0,0,0,0,7.1,0,0,0,0,0,0,6.7,0,0,0,0,0,6565,71684,2723,旧梦改造车间,3男3女 4.5小时 进阶 2022.01发行,
把爱吐进垃圾桶,把爱吐进垃圾桶,6.6,6.5,0,0,0,6.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,3569,87,黄昏别馆,3男3女 3.5小时 新手 2021.12发行,中式 机制 沉浸 都市
云光川,云光川,6.7,6.9,6.7,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,1.4,7465,229,剧幕工坊,3男3女 5.0小时 进阶 2022.03发行,
发条爸爸,发条爸爸,6.7,7.1,6.1,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,7609,15147,482,九州长歌工作室,3男3女 3.5小时 进阶 2022.03发行,中式 机制 沉浸 都市
兴疯作浪,兴疯作浪,6.7,6.7,0,0,6.9,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,5.8,2250,68,猛龙有家剧本发行工作室,4男3女 3.5小时 新手 2022.03发行,民国 阵营 欢乐 新手
乱世佳人,乱世佳人,8.2,7.7,0,0,0,7.7,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,6568,32364,1220,忆拾玖发行工作室; 小本买卖工作室,3男3女 4.0小时 进阶 2021.07发行,
二十不惑,二十不惑,7.6,7.0,0,0,0,6.9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,18162,432,诡迷剧本发行工作室,3男3女 4.5小时 进阶 2021.03发行,中式 机制 沉浸 都市
橡皮,橡皮,7.8,7.5,0,0,0,7.8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,48175,1849,天津剧盟发行工作室,2男4女 4.0小时 进阶 2022.03发行,中式 机制 沉浸 都市
239二三九,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
我和我的战争,我和我的战争,8.3,7.8,6.9,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,2.8,8429,248,LARP原创工作室,4男2女 4.5小时 进阶 2021.05发行,欧美 推理 沉浸 战争
奇妙万事屋,奇妙万事屋,7.8,7.4,0,0,7.4,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,1.5,32782,1351,浮生梦文创,4男3女 6.0小时 进阶 2022.01发行,日式 还原 欢乐 二次元
似锦,似锦,7.2,7.2,0,0,0,7.0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,3.4,6411,134,涟漪剧本工作室,3男3女 4.0小时 进阶 2021.02发行,中式 情感 沉浸 校园
木鬼,木鬼,6.7,6.6,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,11.3,28444,917,PlayLab工作室,3男3女 4.0小时 新手 2022.02发行,
星河旅馆,星河旅馆,7.2,6.9,0,0,0,0,6.2,0,7.1,0,0,0,0,0,0,0,0,0,0,0,7609,7645,266,纸上千秋工作室,3男3女 3.5小时 新手 2022.01发行,中式 机制 沉浸 都市
天山落雪,天山落雪,5.4,5.5,0,0,0,5.8,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,6569,1883,84,兔圆剧制,3男3女 4.0小时 新手,古风 情感 演绎 其他
荧光杀人事件,荧光杀人事件,6.7,6.6,6.8,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,1.4,13768,565,叱鲸文化,3男3女 4.5小时 进阶 2022.03发行,日式 推理 立意 都市
那一束月光,那一束月光,7.5,7.3,0,0,0,7.3,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,3.4,163545,7551,神域文化,3男3女 4.5小时 进阶 2022.03发行,中式 情感 沉浸 都市
桑北花杀2月隐西凌,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
一直下雨的星期天,一直下雨的星期天,7.2,6.8,0,0,0,0,6.3,0,7.3,0,0,0,0,0,0,0,0,0,0,0,7609,15072,556,东方剧制; 入界文创,《一直下雨的星期天》你与星辰皆可收藏😭 （机制 情感·3男4女） ⏳：4.5小时 🎭角色线路（4对cp，男左...全文,中式 机制 沉浸 都市
菖蒲与栀子花,菖蒲与栀子花,8.3,7.8,0,0,0,7.6,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,3.4,16158,744,南昌罗生门推理室,4男3女 4.5小时 进阶 2022.01发行,中式 情感 沉浸 都市
起风了·祈风,起风了·祈风,6.2,6.2,0,0,0,6.4,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,6570,3194,49,有糖谋杀之谜工作室,3男3女 4.0小时 进阶 2021.02发行,
须臾,须臾,9.0,8.5,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115266,105136,10105,涟漪剧本工作室,3男3女 6.0小时 高阶 2020.10发行,
阴明寺,阴明寺,7.6,7.0,6.8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,3381,160,百川望辰工作室,3男1女 2.0小时 新手,
霜华引2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
泉溪村,泉溪村,7.0,7.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,5775,213,鑫梦人生,2男2女 3.5小时 新手 2021.08发行,日式 推理 惊悚 其他
黑星之陨,黑星之陨,7.1,0,0,0,0,0,0,7.0,0,7.1,0,0,0,0,7.0,0,0,0,0,0,6250,12168,366,羲和工作室,2男3女 4.5小时 进阶 2021.06发行,
日暮归思,日暮归思,8.1,7.7,0,0,0,7.8,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,6570,30632,1445,百玄文创工作室,体验角色衬衣男，时长6h，记录下意外坐牢的一天。 打之前听闻《日暮归思》是一个亲情治愈本，所以还是抱有挺高期待的。等拿到角色后发现，整个故事里几乎只有死去的战友，对珍视女儿的描写少之又少，更不必说在场的其他角色。所以在长达三个小时的互相输出环节，个人参与感...全文,
忒修斯少女,忒修斯少女,6.1,6.5,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,8386,214,九州长歌工作室,0男6女 3.5小时 进阶,
谭山高校怪谈,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
加官进爵,加官进爵,6.8,6.5,0,0,6.8,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3405,113,末晗文化,5男5女 4.5小时 进阶 2021.11发行,架空 机制 欢乐 历史
尾行,尾行,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,益本剧制,3男2女 3.0小时 新手 2021.12发行,日式 推理 惊悚 都市
杀猪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
痛仰,痛仰,7.3,6.8,6.2,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,6570,7810,259,侦心不改,3男3女 4.0小时 进阶,
彩虹岛,彩虹岛,7.5,7.4,6.4,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,2.8,8583,237,墨染剧本发行工作室,补测系列《🌈岛》 📖剧本类型:中式｜沉浸｜推理｜都市｜新手 👦玩家配置:三男三女（不可反串） 🕰体验时长:4个小时 一本新手情感本入门级的，你要说太烂不至于我对...全文,中式 推理 沉浸 都市
嗜生,嗜生,6.3,6.7,6.6,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248,5832,185,东方快车工作室,2男4女 5.0小时 进阶 2022.01发行,国外 推理 欢乐 都市
虚无的十字架,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
达知县,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
别说你还好,别说你还好,5.8,6.5,0,0,0,0,6.3,0,6.7,0,0,0,0,0,0,0,0,0,0,0,7609,2768,58,艺坛文化,补测系列《别说你还好》 📖剧本类型：中式｜机制｜成长｜情感｜ 👦玩家配置：三男三女 ⌚️体验时长：4.5个小时 时光缓缓流淌，...全文,中式 机制 沉浸 都市
逃脱艺术家,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
俞家旅馆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
杀进头等舱,杀进头等舱,5.6,5.8,0,0,6.5,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,22485,558,千手千臂工作室,4男3女 4.5小时 进阶 2022.02发行,中式 机制 欢乐 都市
大唐秘史神龙劫,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
慢慢又漫漫,慢慢又漫漫,8.0,7.6,0,0,0,7.6,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,30772,1341,棋飞翔,3男3女 5.0小时 进阶 2021.10发行,中式 机制 沉浸 都市
黑夜将至,黑夜将至,7.5,7.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,9517,17073,563,星环剧制,3男3女 4.5小时 进阶 2022.02发行,
当世界无声无息,当世界无声无息,6.6,6.6,6.4,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,5044,8827,308,水镜出品,4男2女 5.0小时 进阶 2022.03发行,
DM又死了,DM又死了,5.7,6.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15891,30181,785,武汉Top剧本工作,3男3女 4.5小时 进阶 2022.04发行,
这美好的一天,这美好的一天,8.0,7.2,7.7,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,1.4,19561,1124,嫌疑猫SUSPECAT,时长为6小时，这美好的一天必然不属于孟宏伟，我曾以为沥川的小女孩是史上最边，但自从见过孟宏伟之后，我要对小女孩说句对不起！孟宏伟是个连本都没有的男人，还要和别人分享同一视角！他的存在仿佛一个谜题，为什么会是七人本呢？也许作者是想让非孟宏伟的其他6名玩家知道，你们拿到本的瞬间即是美好的一天！,
漠河故事,漠河故事,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,动物园发行工作室,3男3女 3.5小时 新手 2021.12发行,中式 推理 沉浸 都市
刀光贱影,刀光贱影,5.6,5.9,0,0,6.5,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,6369,143,猛龙有家剧本发行工作室,3男3女 3.5小时 新手 2022.03发行,架空 机制 欢乐 武侠
异想魔术馆,异想魔术馆,7.1,7.0,7.1,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11972,24717,918,葵花工作室,4男2女 6.0小时 高阶 2021.12发行,架空 推理 欢乐 都市
童谣在黑夜中消失,童谣在黑夜中消失,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,剧妖文化,3男3女 4.5小时 进阶 2022.02发行,架空 机制 欢乐 都市
丁达尔效应,丁达尔效应,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,0,0,案发现场工作室,3男3女 4.5小时 新手 2021.11发行,中式 机制 沉浸 都市
星之子,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
青鸟之夏,青鸟之夏,6.6,6.7,6.5,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,6575,3454,92,灵魂剧院,3男3女 4.0小时 新手 2021.08发行,日式 情感 演绎 二次元
江湖,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
榴莲,榴莲,6.4,6.6,6.6,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,3.8,2967,79,小黑板发行工作室,3男3女 4.5小时 进阶 2022.01发行,中式 机制 欢乐 都市
镖师,镖师,8.3,7.8,0,0,0,7.6,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,27891,1111,夜归人工作室; 忆拾玖发行工作室,4男3女 4.5小时 新手 2021.11发行,民国 情感 跑团 武侠
大鱼海棠,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
失去第一次爱的人,失去第一次爱的人,7.1,6.7,6.0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,7609,7816,254,珏得发行工作室,3男3女 4.0小时 进阶 2021.11发行,中式 机制 沉浸 都市
